Unnamed: 0,x,y,frame,label,DBSCAN,HDBSCAN
22965,36146.75678994304,-13254.315578364294,52.0,-1,-1,7
22966,-31577.85889136605,15263.912278422162,282.0,-1,-1,-1
22967,-6834.125171523541,-39818.94676396929,236.0,-1,-1,0
22968,2357.619094314236,8356.889091007819,26.0,-1,-1,-1
22969,2231.7864758572905,-39451.38676727227,130.0,-1,-1,-1
22970,27160.75386989137,9749.175620226675,299.0,-1,-1,-1
22971,-5335.380426513286,-15948.649351421567,269.0,-1,-1,-1
22972,24927.35667434163,-19589.58065177734,406.0,-1,-1,-1
22973,30526.60852309843,-39220.09257539618,376.0,-1,-1,-1
22974,33091.5182768025,-3312.779093092002,428.0,-1,10,3
22975,23580.79029298415,-20118.16222329406,181.0,-1,-1,-1
22976,-19714.94475732948,9762.404706662128,35.0,-1,-1,16
22977,-30826.687339048127,-5593.21438810703,107.0,-1,-1,-1
22978,23406.961924582727,30102.286586056725,98.0,-1,-1,-1
22979,26760.323849494176,2793.489319635366,66.0,-1,-1,-1
22980,5262.128045031386,25366.006301626687,113.0,-1,-1,-1
22981,-14529.243594551155,-20787.43975387485,232.0,-1,-1,-1
22982,3497.80688269384,10471.465910941492,372.0,-1,-1,-1
22983,-4689.221456067084,13725.776254133118,418.0,-1,-1,-1
22984,-1430.0922234341851,4814.715912859334,298.0,-1,-1,-1
22985,33441.98312892484,39706.77125060775,170.0,-1,-1,-1
22986,-9220.171082634652,14092.363426713746,121.0,-1,-1,-1
22987,30818.600917713848,13716.534804267549,142.0,-1,-1,9
22988,-20959.79530164325,27999.00271688876,143.0,-1,-1,-1
22989,2040.6674159823235,-2175.5490262533717,481.0,-1,-1,-1
22990,24629.6076107771,10480.450257657045,352.0,-1,-1,-1
22991,8604.351378302883,34174.10223146544,453.0,-1,-1,13
22992,3264.5706049846194,22431.41297562477,94.0,-1,-1,17
22993,-12261.306550999132,-5528.355435727572,239.0,-1,-1,-1
22994,23002.31169272277,-9141.561337475056,165.0,-1,-1,3
22995,-25993.505705291096,36337.46136674179,291.0,-1,-1,-1
22996,37308.728691034456,30258.34949304453,174.0,-1,-1,-1
22997,23023.74909521442,1726.8256291344587,120.0,-1,-1,-1
22998,15831.794679675746,24129.864214824767,271.0,-1,2,17
22999,10959.73927642234,-37306.87473982081,281.0,-1,-1,-1
23000,-8388.23046914313,-29875.932246121924,294.0,-1,-1,-1
23001,-1067.864613854319,28078.97081606822,328.0,-1,-1,-1
23002,36570.89541291585,28370.62081335124,111.0,-1,-1,-1
23003,-18080.017159094212,30481.321380093243,335.0,-1,-1,-1
23004,-36641.30189628961,37879.043890254135,283.0,-1,-1,-1
23005,38929.37356016932,3301.348963078708,484.0,-1,-1,-1
23006,-38932.35719650189,24742.354787683085,23.0,-1,-1,5
23007,-35621.28449681192,6687.102283555643,67.0,-1,-1,-1
23008,20470.675888869737,-6552.715822308652,469.0,-1,-1,-1
23009,-36588.20600429228,-18443.64345732576,412.0,-1,-1,-1
23010,-29166.200952756026,28284.221342029006,178.0,-1,-1,5
23011,-12177.63622460838,-10691.571447516406,145.0,-1,-1,-1
23012,-18998.85525745336,30997.988238833783,181.0,-1,-1,-1
23013,24470.961369006152,2604.9082056167244,264.0,-1,-1,-1
23014,22741.81559461219,26836.705107442336,45.0,-1,-1,-1
23015,15273.510540874158,9178.326891115255,475.0,-1,-1,-1
23016,-13044.841038904417,37689.5467212113,107.0,-1,23,10
23017,-4710.730091901321,3619.688770026296,95.0,-1,-1,-1
23018,1295.74458834275,-466.7203097610473,410.0,-1,-1,-1
23019,7730.246893349351,-30109.29250880663,490.0,-1,-1,-1
23020,-24913.42314151187,-18230.804035490342,478.0,-1,18,19
23021,34267.28663332334,14259.832642104382,228.0,-1,-1,-1
23022,-7604.8328782269455,3004.5309202379867,101.0,-1,-1,-1
23023,-13670.301728429058,31229.171036490137,8.0,-1,-1,-1
23024,-26.22176449454855,-15011.26948585658,100.0,-1,-1,-1
23025,2178.046382752116,-36260.38634017328,377.0,-1,-1,-1
23026,16343.011358613823,-26501.34414182415,60.0,-1,-1,8
23027,-23504.13504445361,-29675.7801973385,199.0,-1,17,15
23028,-26180.461030756604,-22359.54211882514,274.0,-1,-1,-1
23029,-6954.23318952688,25849.73778497537,293.0,-1,-1,-1
23030,1040.8076548392128,-34119.35792828078,392.0,-1,-1,-1
23031,32007.8655126628,-14902.248670636018,365.0,-1,-1,-1
23032,11141.397387018143,-3326.136257695296,410.0,-1,-1,-1
23033,-4875.238618548101,-30101.283839350595,92.0,-1,-1,8
23034,-9875.792769887345,18856.974265740544,430.0,-1,-1,-1
23035,-33366.413973183706,25850.76008527803,399.0,-1,-1,-1
23036,6880.394379264668,32542.29578915352,224.0,-1,-1,13
23037,15582.394094038274,-8329.160925315879,327.0,-1,-1,2
23038,-9677.641193440111,-23632.77627585065,160.0,-1,-1,-1
23039,15364.671910581594,-31800.95207624729,78.0,-1,-1,-1
23040,-5593.688991798757,30247.413038130457,86.0,-1,-1,-1
23041,-31009.54013812423,8453.175522277663,47.0,-1,-1,-1
23042,32027.62086305092,33551.7374179889,496.0,-1,-1,-1
23043,-28775.57923524816,34792.775387657806,358.0,-1,-1,-1
23044,-28614.62059429732,36506.44077628813,193.0,-1,-1,5
23045,26461.52393037622,-14657.002676889271,71.0,-1,-1,-1
23046,-12868.39846913326,19384.6981541342,0.0,-1,-1,-1
23047,-17485.39536361734,-5468.766864764788,341.0,-1,5,22
23048,-9872.46697224826,25588.43127884621,173.0,-1,-1,-1
23049,31588.09895635584,-25552.718313984347,217.0,-1,-1,7
23050,7069.198410721554,-35911.1329939097,132.0,-1,-1,-1
23051,-32188.197484691034,3729.061170150788,171.0,-1,-1,-1
23052,-36088.244305177,17023.084184640524,369.0,-1,-1,-1
23053,-16962.86006719868,-34374.1911200334,40.0,-1,-1,-1
23054,-16441.585405665854,11703.587271897006,457.0,-1,-1,-1
23055,-13500.307380093018,24449.890537942803,386.0,-1,24,11
23056,15026.543165263043,-22686.10352770314,376.0,-1,-1,-1
23057,-33121.4325701946,-9781.988251561692,346.0,-1,-1,20
23058,1908.5652121329915,-4974.305015806502,271.0,-1,-1,-1
23059,39510.39093344478,-25544.5751630477,254.0,-1,-1,-1
23060,-14770.917468656382,-36184.92486707692,366.0,-1,-1,-1
23061,35546.10366979336,-33772.54232988998,239.0,-1,-1,-1
23062,-30267.930044030472,-21840.390958480828,269.0,-1,-1,-1
23063,11335.56889934762,5718.629003985116,101.0,-1,-1,-1
23064,25108.33492827406,-19059.40650442833,350.0,-1,-1,-1
23065,-28393.058307158502,29310.305516943878,243.0,-1,-1,5
23066,-8738.127676077642,-7726.894370725662,406.0,-1,8,18
23067,-26276.528414266344,-36723.47654165432,460.0,-1,-1,-1
23068,-3836.302687568241,37913.38929209167,416.0,-1,-1,13
23069,39893.81293672501,17471.35696507196,316.0,-1,-1,-1
23070,112.06292701506028,28083.894014792124,189.0,-1,-1,-1
23071,1788.625983821992,23896.436688502617,200.0,-1,-1,17
23072,35539.57186561615,-30634.059045982714,318.0,-1,-1,-1
23073,3141.463079063047,-19411.899429581725,181.0,-1,-1,-1
23074,-11651.494785911083,6097.183963650285,493.0,-1,-1,-1
23075,9543.88832812853,-34983.82382874309,56.0,-1,-1,-1
23076,21117.754051014097,-24778.97675836368,293.0,-1,-1,-1
23077,-29306.577775600574,22980.09751801751,262.0,-1,-1,-1
23078,-22443.86303099473,7006.679966283984,401.0,-1,-1,16
23079,-29870.27989320021,33624.67686081753,472.0,-1,-1,5
23080,-16051.439264509558,16294.226446948443,162.0,-1,-1,-1
23081,-29644.9236122805,-26731.519799845963,0.0,-1,-1,15
23082,2424.30714404615,-14731.151096997426,402.0,-1,-1,-1
23083,-22186.406350092024,31113.455094650955,31.0,-1,-1,11
23084,454.1165281341018,-39290.03369018134,61.0,-1,-1,-1
23085,3237.1795690400177,15499.048617778875,29.0,-1,-1,-1
23086,-33952.8101580812,22977.911287787167,85.0,-1,-1,5
23087,-11339.10178655051,-8717.973489489326,489.0,-1,-1,-1
23088,6102.304850901186,-28850.044883592054,112.0,-1,-1,8
23089,35541.71280536236,-67.99543118488509,16.0,-1,-1,-1
23090,-11152.228214894303,14603.930549921351,172.0,-1,-1,-1
23091,-6943.287608327395,27904.596400138355,335.0,-1,-1,-1
23092,-11088.355034861925,22130.58911393563,6.0,-1,-1,-1
23093,-32898.68679408213,-6802.666877309741,2.0,-1,-1,-1
23094,16224.024038551455,-31198.88830498042,294.0,-1,-1,-1
23095,15666.28620630376,25952.588347762765,384.0,-1,-1,17
23096,-14121.585436387852,-27078.13147230292,367.0,-1,-1,1
23097,36883.43011236441,-9643.399507295064,30.0,-1,-1,-1
23098,17384.824581956127,9637.407580013683,405.0,-1,-1,-1
23099,-24310.724672156262,-2312.955078990046,382.0,-1,-1,-1
23100,-20308.209451138373,10269.249444992442,309.0,-1,-1,16
23101,-6639.824396816519,-20244.39238766828,110.0,-1,-1,-1
23102,-20414.7888558756,-9119.601405588955,36.0,-1,-1,-1
23103,22284.93665404155,512.7983973612718,208.0,-1,-1,-1
23104,-3429.340866879465,20742.77758495714,453.0,-1,-1,17
23105,13261.826877133768,-11516.873133566763,173.0,-1,-1,-1
23106,15084.887831804845,-6221.644906174333,53.0,-1,-1,-1
23107,8945.896778200018,-2446.7821672712307,462.0,-1,-1,-1
23108,35006.4376434304,3689.605939045221,8.0,-1,-1,-1
23109,23613.32863755663,-15835.15452487652,200.0,-1,-1,-1
23110,-13377.754193317014,-6220.888732459614,97.0,-1,-1,-1
23111,10446.097005305732,-32719.82652265861,60.0,-1,-1,-1
23112,-33298.74820552445,31587.45159836918,18.0,-1,-1,5
23113,-29762.783218678436,19725.82891596546,175.0,-1,-1,-1
23114,-33616.71612378808,32041.62755653067,32.0,-1,-1,5
23115,28205.775357120398,254.8038083145875,262.0,-1,-1,-1
23116,-23802.508064177524,38611.00634608243,290.0,-1,-1,-1
23117,-7293.540811255374,14537.65867755872,272.0,-1,-1,-1
23118,6805.549199446992,-39105.5906204155,110.0,-1,-1,-1
23119,-33253.78137546246,34223.33679305727,385.0,-1,-1,-1
23120,-10785.973766161012,-25088.994290665483,74.0,-1,-1,-1
23121,-17899.83683568064,38349.45292536933,49.0,-1,-1,-1
23122,-32802.67700970181,21827.032526505405,400.0,-1,-1,5
23123,18691.83973883139,-23242.204070719552,127.0,-1,-1,-1
23124,37749.652678821934,2629.316967993829,361.0,-1,-1,-1
23125,38049.34997559148,28414.847759326425,392.0,-1,-1,-1
23126,39696.97984859976,-22635.52306471256,365.0,-1,-1,-1
23127,3017.312701810697,-9108.256148127157,337.0,-1,-1,-1
23128,-5790.532952249348,38382.64106219169,99.0,-1,-1,-1
23129,-15985.946840037712,-13642.511072045112,66.0,-1,7,23
23130,-14737.268382085898,-30804.33852625803,332.0,-1,13,1
23131,39532.97878573631,-22321.43466472877,260.0,-1,-1,-1
23132,37115.16803677082,-14326.15185220783,176.0,-1,-1,7
23133,-27680.52431354621,26016.881606505038,122.0,-1,-1,-1
23134,-20582.482346534725,7798.984183481174,178.0,-1,25,16
23135,9160.349161145794,-556.1520707347954,206.0,-1,-1,-1
23136,-36256.1480493662,-28824.91219392807,413.0,-1,-1,-1
23137,10148.330280843598,-5892.16357770998,305.0,-1,-1,-1
23138,4471.778955150592,-3172.097105390043,428.0,-1,-1,-1
23139,19695.27800864448,-35594.20120591986,35.0,-1,-1,-1
23140,-15330.918109843416,-12518.834801663064,110.0,-1,7,23
23141,-5990.930925366876,-12602.214150103477,91.0,-1,-1,-1
23142,7146.636333375071,-17560.486080478182,232.0,-1,-1,-1
23143,-38414.90705613629,24726.899866116477,70.0,-1,-1,5
23144,17647.18880520625,-6906.430441674456,342.0,-1,22,2
23145,-35508.8378743373,-18365.633938937277,57.0,-1,-1,-1
23146,-5112.116323774324,-31381.922456527907,58.0,-1,-1,-1
23147,2974.6300750454684,-17389.632660575164,443.0,-1,-1,-1
23148,28426.13051951065,-19418.26592568999,312.0,-1,3,7
23149,15289.47738640877,-11255.733076182056,330.0,-1,-1,-1
23150,-24442.008905228024,-26615.17010063771,19.0,-1,-1,15
23151,-23986.561742223945,23603.74325943539,303.0,-1,-1,-1
23152,-37682.02159471034,-28072.486961701245,496.0,-1,-1,-1
23153,-11648.217584196096,-3074.465017921452,62.0,-1,-1,-1
23154,16717.334041227907,-29637.607519584,70.0,-1,-1,-1
23155,22054.139178363395,6786.954202652363,321.0,-1,-1,6
23156,-24677.90825897492,-21966.359038672883,426.0,-1,-1,19
23157,-2359.281019606249,-20133.35354824513,389.0,-1,-1,-1
23158,-5534.10370686424,-28943.772314571863,11.0,-1,-1,-1
23159,23497.10314306442,5678.088906789933,443.0,-1,-1,6
23160,-23018.74747387217,26434.06276563961,453.0,-1,-1,-1
23161,1063.3513530062264,-14890.97980885515,416.0,-1,28,-1
23162,-10791.985949485774,-806.621051434071,168.0,-1,-1,-1
23163,12186.463854052265,-1659.907492864193,166.0,-1,-1,-1
23164,-1247.2728565756988,-23362.241608709304,388.0,-1,-1,8
23165,-4908.161008568139,27731.873363955296,337.0,-1,-1,-1
23166,-12508.000532636315,39614.61237569821,371.0,-1,-1,10
23167,38951.77033744186,36285.91057587072,32.0,-1,-1,-1
23168,29962.487795953886,29652.94459775566,253.0,-1,-1,17
23169,-33604.19653676442,5930.403290831346,190.0,-1,-1,14
23170,37718.61995904561,325.81029459378624,494.0,-1,-1,-1
23171,26968.18653668699,34304.300071071324,182.0,-1,-1,17
23172,6639.136839870611,-35564.32372536217,378.0,-1,-1,-1
23173,2995.7092735801707,-15204.62210273953,411.0,-1,-1,-1
23174,28136.770896980903,-4602.12900433653,243.0,-1,10,3
23175,30126.741003097603,10129.40112223861,234.0,-1,-1,-1
23176,2210.5041896794864,-7201.411408122098,173.0,-1,-1,-1
23177,-34525.7849249029,17407.74949260099,213.0,-1,-1,-1
23178,-7170.637988726681,6767.929220796883,239.0,-1,-1,-1
23179,-13258.493966801125,-36813.27569026245,63.0,-1,-1,0
23180,13064.13146114233,23157.027703095635,431.0,-1,2,17
23181,-33353.53090471729,34716.259498383646,496.0,-1,-1,-1
23182,-1363.353406181217,30800.14028290633,116.0,-1,-1,-1
23183,-26739.55166763183,-16522.577872340313,347.0,-1,18,19
23184,-14715.08700248001,-22683.200850864872,303.0,-1,-1,-1
23185,16158.488517123244,20771.862869137258,143.0,-1,-1,-1
23186,-28395.435088652208,-38411.50308785167,78.0,-1,-1,4
23187,27132.7148519989,33334.34726585765,187.0,-1,-1,17
23188,-5181.647976477339,26237.21768517028,28.0,-1,-1,-1
23189,20910.052490381226,30118.09613846311,403.0,-1,-1,-1
23190,3356.510023620409,17951.71690424536,16.0,-1,-1,-1
23191,-31102.919499967364,15811.452225921494,427.0,-1,-1,-1
23192,-36355.74721398704,21285.474737138407,481.0,-1,-1,5
23193,12187.576283280614,15011.197407425854,484.0,-1,-1,-1
23194,39191.59423932183,18733.97108381203,393.0,-1,-1,-1
23195,-23954.05789821574,-6707.211093167527,66.0,-1,-1,-1
23196,-35541.278607203974,6747.244018424673,416.0,-1,-1,-1
23197,5110.190469493296,16339.452630295302,491.0,-1,-1,-1
23198,10247.97277268159,-38197.42177771136,395.0,-1,-1,-1
23199,-23314.110184369685,-9422.401515542544,110.0,-1,-1,-1
23200,18116.77372774574,29210.94848886333,181.0,-1,-1,17
23201,10258.648110516486,-30024.74670539209,434.0,-1,-1,8
23202,-38535.55816019408,11192.612473709254,69.0,-1,-1,-1
23203,8472.876356404493,-18250.926661077945,368.0,-1,-1,8
23204,3296.144845188297,32894.3511232177,314.0,-1,-1,-1
23205,-7473.969091704388,-17209.468656232555,166.0,-1,-1,-1
23206,1220.515682823272,11244.554021682568,114.0,-1,-1,-1
23207,-27892.07721093252,-13685.005546036811,252.0,-1,-1,19
23208,-33845.88870561312,11164.231041148205,327.0,-1,-1,-1
23209,-34920.3291110408,35303.01885610144,251.0,-1,-1,-1
23210,38503.6005043257,-5127.805970765316,403.0,-1,-1,-1
23211,12427.143132280791,4537.569982560286,346.0,-1,-1,-1
23212,5057.238152239035,21195.017188958533,351.0,-1,2,17
23213,39234.01531644129,33561.363885328625,363.0,-1,-1,-1
23214,-16961.659008120754,-20125.027315339485,200.0,-1,-1,-1
23215,-4677.005955187073,37460.64073112527,81.0,-1,31,13
23216,-16577.718419851248,-8684.164367144174,282.0,-1,-1,-1
23217,35835.12936054268,8530.897414367071,101.0,-1,-1,-1
23218,-22975.784679129207,32932.26219054859,122.0,-1,-1,-1
23219,32760.96665163184,-25795.70228596177,378.0,-1,-1,-1
23220,-8939.40509011615,11478.413444230311,486.0,-1,-1,-1
23221,6087.350223744565,-4780.971291314723,81.0,-1,-1,-1
23222,-32032.47821159274,-7176.6677529925655,301.0,-1,-1,-1
23223,13715.846964252138,27360.437764023416,27.0,-1,20,17
23224,3787.5198551661088,19486.977904820647,384.0,-1,-1,17
23225,20517.686472093592,19973.04763716602,129.0,-1,-1,-1
23226,579.8183525753266,-21268.161091792663,87.0,-1,-1,-1
23227,10457.72531430592,-30674.567276391062,172.0,-1,-1,-1
23228,31779.483242268165,37115.17355914689,462.0,-1,-1,17
23229,-33519.73699366491,-21387.16061698779,381.0,-1,-1,-1
23230,-33207.673143467466,38077.05665150592,438.0,-1,-1,-1
23231,14665.23359768757,36889.5397608966,220.0,-1,-1,-1
23232,-35747.251131268305,20737.69503052457,129.0,-1,-1,5
23233,21533.05983720412,32908.70185095281,434.0,-1,-1,-1
23234,-21820.99362481296,28131.815784237464,202.0,-1,-1,11
23235,-14688.544641181415,2847.0894149740125,457.0,-1,-1,-1
23236,15010.632939721603,-7756.506061940679,368.0,-1,-1,-1
23237,-7289.530729397757,-34894.24503923266,369.0,-1,-1,-1
23238,20930.75020048531,28701.682276746025,116.0,-1,-1,-1
23239,12670.818953799651,19114.529283859527,220.0,-1,-1,-1
23240,-16998.155563496624,20534.02752478187,17.0,-1,-1,-1
23241,2427.241429903377,7444.373756013105,311.0,-1,-1,-1
23242,-25024.857923471976,-39889.49770588727,16.0,-1,-1,-1
23243,25219.496088070693,21276.024911767745,272.0,-1,1,17
23244,13693.15127705603,-3516.006740621946,405.0,-1,-1,-1
23245,-4594.311653987796,-27642.896205864432,267.0,-1,-1,-1
23246,10870.76517879754,15218.840480545565,170.0,-1,-1,17
23247,7413.216687613356,11560.2927396999,366.0,-1,-1,-1
23248,-32309.77200599589,-1968.47354777687,91.0,-1,33,14
23249,19237.686749603985,-30806.62383106417,464.0,-1,-1,-1
23250,36969.47493636255,-648.447332973723,168.0,-1,-1,-1
23251,23425.57571542261,5898.564876865901,16.0,-1,-1,6
23252,4032.3661411255302,14330.17959355512,114.0,-1,-1,17
23253,37209.66504486324,-37801.82454724736,103.0,-1,-1,-1
23254,36.49130667313875,8832.338182914013,386.0,-1,-1,-1
23255,3075.450939346396,-20629.45679464553,370.0,-1,-1,-1
23256,613.5549305378081,31126.694224978302,458.0,-1,-1,-1
23257,27566.376103046397,13528.441274409022,323.0,-1,-1,-1
23258,-33941.186358884894,-8701.537468245588,480.0,-1,-1,21
23259,12679.997437721637,5205.356119823009,223.0,-1,-1,17
23260,-19614.74599421698,-24733.08063524096,126.0,-1,-1,-1
23261,38483.54441356809,-30996.076464221227,270.0,-1,-1,-1
23262,33986.35087511438,-16502.592239736725,259.0,-1,-1,7
23263,19143.240009183217,30044.05378561774,478.0,-1,-1,17
23264,-9274.717601607455,-20516.481498887017,433.0,-1,-1,-1
23265,-24823.31434319035,3222.367021918384,81.0,-1,-1,-1
23266,19150.74571059664,-11610.22047612452,310.0,-1,-1,-1
23267,15700.132167586611,14588.359101650807,217.0,-1,-1,-1
23268,1061.8796496945945,13644.48543803455,454.0,-1,-1,-1
23269,-1687.6109326602746,19931.039908094084,400.0,-1,-1,17
23270,14006.703380962506,38828.63794348588,47.0,-1,-1,-1
23271,-16124.838578879951,984.0442594349151,286.0,-1,-1,-1
23272,23379.49070108222,-35559.696706381605,283.0,-1,-1,-1
23273,28507.84460271655,29142.380242939675,84.0,-1,-1,17
23274,13014.21223577972,-29481.08589625231,300.0,-1,-1,-1
23275,-25710.194867491387,-6158.426639195553,441.0,-1,-1,-1
23276,-31305.449665265907,-27459.22023589153,225.0,-1,-1,-1
23277,-19359.88646349158,-21688.117496983523,448.0,-1,-1,-1
23278,12643.517284628271,-31468.64919911009,142.0,-1,-1,-1
23279,23975.071850569264,-7500.106301415974,383.0,-1,10,3
23280,-18197.03394804825,13124.6162241219,442.0,-1,-1,16
23281,-17026.220702062896,-30514.891035858484,249.0,-1,-1,-1
23282,16528.061109919065,7990.464013678524,193.0,-1,-1,-1
23283,16136.727739410962,34584.441976500966,418.0,-1,-1,-1
23284,23743.191056367265,8667.87390073583,272.0,-1,-1,6
23285,22599.05742288992,4655.7626040757095,12.0,-1,-1,6
23286,-26166.875841366287,-4293.61205547156,166.0,-1,-1,-1
23287,14833.23165216823,21336.045295103788,180.0,-1,-1,-1
23288,5195.92484670617,-32733.74847968849,470.0,-1,-1,-1
23289,20691.43383840324,-37543.28000308242,95.0,-1,-1,-1
23290,20712.487067556816,8083.375651312293,332.0,-1,-1,6
23291,-35189.21602166701,35198.948852566726,262.0,-1,-1,-1
23292,-1737.3672725217475,21150.4506803342,38.0,-1,-1,17
23293,-20869.736344550027,-27415.603314881773,281.0,-1,-1,-1
23294,-38934.48166736167,-22888.65726747744,114.0,-1,-1,12
23295,35920.210678092655,-17489.442027248457,178.0,-1,-1,-1
23296,19517.917770179574,34542.50975617008,409.0,-1,-1,17
23297,-17321.36148807909,-15454.121538748255,285.0,-1,7,23
23298,28742.82775794223,-24262.21525087869,399.0,-1,-1,-1
23299,17200.229581640117,34614.17433797738,325.0,-1,-1,-1
23300,38825.887006226665,-37112.11429769414,434.0,-1,-1,-1
23301,14171.44716559346,-20487.747375898805,284.0,-1,-1,-1
23302,22898.36748385542,18428.93714588553,330.0,-1,-1,17
23303,-21406.755546507447,17817.29557338229,295.0,-1,-1,-1
23304,15396.193903579464,9420.572330508534,469.0,-1,-1,-1
23305,31116.231977673586,-37226.91483322568,24.0,-1,-1,-1
23306,-13081.915617063303,-8142.841447435629,469.0,-1,-1,-1
23307,17147.54468340658,-3787.888502444868,225.0,-1,-1,-1
23308,39574.5866387031,33756.71491805217,456.0,-1,-1,-1
23309,215.45698542930768,-34066.24776470168,244.0,-1,-1,-1
23310,584.7794441066071,30977.82369063589,410.0,-1,-1,-1
23311,-23269.06188175059,14266.326480323143,191.0,-1,-1,-1
23312,14103.241143338972,-2232.401630543267,323.0,-1,-1,-1
23313,1855.858606828035,34447.64153078709,212.0,-1,-1,-1
23314,11598.562490896686,34296.20650759371,143.0,-1,-1,-1
23315,-29004.909269252457,20784.6228469658,89.0,-1,-1,-1
23316,-34878.92524168584,35663.21021737474,402.0,-1,-1,-1
23317,38643.72559147964,14161.16915989363,296.0,-1,-1,-1
23318,-25298.06508128668,-7221.638217682048,139.0,-1,-1,-1
23319,23761.668708569763,14984.971312544068,33.0,-1,-1,17
23320,-15728.2313097771,-9303.870241189625,258.0,-1,-1,-1
23321,11496.271278685454,-10448.778610736788,195.0,-1,-1,-1
23322,-31827.55493287446,-39135.042510478655,20.0,-1,-1,4
23323,958.0270178010032,36995.091649598005,241.0,-1,-1,13
23324,28042.441003529617,17590.360095844764,73.0,-1,-1,-1
23325,-39594.49060486801,34306.5124470116,386.0,-1,-1,-1
23326,31339.09007284968,-3306.1892504286734,491.0,-1,-1,3
23327,14045.132175075909,-6138.169604245981,28.0,-1,-1,-1
23328,-20963.544879159526,2491.4116610388883,408.0,-1,-1,-1
23329,-30460.744151076586,29211.52476247841,459.0,-1,-1,5
23330,-26121.568672755915,17444.25640048334,282.0,-1,-1,-1
23331,34180.21652960012,37107.19830563484,250.0,-1,-1,-1
23332,16915.846738270346,36728.614512239146,413.0,-1,-1,-1
23333,-26858.16082302549,-10389.97415311174,180.0,-1,-1,-1
23334,8049.585136901122,-4212.121430607025,26.0,-1,-1,-1
23335,30673.79673748178,-34089.38147865953,393.0,-1,-1,-1
23336,-12719.005350981344,19491.71931515356,383.0,-1,-1,-1
23337,-30047.3947012027,1472.2507263915832,386.0,-1,-1,-1
23338,30234.657841843844,-10045.0736960964,204.0,-1,-1,-1
23339,9764.800067453638,27019.190158022742,166.0,-1,-1,-1
23340,39521.96458906709,-16025.54890420521,120.0,-1,-1,-1
23341,13254.65452800235,-4773.702082207004,371.0,-1,-1,-1
23342,-12764.866422603844,33373.996451554995,134.0,-1,-1,10
23343,12432.65532714984,-26636.894870838627,179.0,-1,11,8
23344,-31893.923277121517,-3472.184008019307,475.0,-1,-1,-1
23345,-32058.84649337357,19832.45167906032,380.0,-1,-1,-1
23346,33896.66323038848,-12061.470692158353,454.0,-1,-1,-1
23347,-36032.19570289085,-2764.789066432939,321.0,-1,9,-1
23348,29924.84195306433,-14055.9790334438,452.0,-1,-1,-1
23349,24639.99645137876,13151.263588215312,463.0,-1,-1,-1
23350,4813.344858955315,22125.94663829741,284.0,-1,2,17
23351,-36638.10579600255,-11609.48830353834,494.0,-1,0,21
23352,26407.08027190376,-31363.417746091392,425.0,-1,-1,-1
23353,27592.848273770127,-7429.517282669622,437.0,-1,-1,-1
23354,-9511.30469815668,-7992.344527335095,130.0,-1,-1,18
23355,19818.217284399216,11806.918266432813,417.0,-1,-1,-1
23356,31429.73036988733,-29319.156837706018,318.0,-1,-1,-1
23357,986.8728852846252,-20667.69960083261,307.0,-1,-1,-1
23358,-12729.130887097745,-22680.931168254643,225.0,-1,-1,-1
23359,-1776.0520746117982,5990.08719770304,116.0,-1,-1,-1
23360,-8850.215132004734,-13274.879095908957,34.0,-1,8,18
23361,-6450.226667256669,637.4326922409455,158.0,-1,8,18
23362,-23696.661461648167,3269.7364260881805,475.0,-1,-1,16
23363,-20185.29579151949,22199.61334804354,119.0,-1,-1,-1
23364,26009.36059298829,-1163.6929549872511,447.0,-1,-1,-1
23365,25742.621377862,34800.84028392457,167.0,-1,-1,17
23366,18994.49221223004,-12692.752190948911,487.0,-1,-1,-1
23367,-28807.70879606799,33046.23513397337,262.0,-1,-1,-1
23368,-20888.522824101183,4738.695921961604,290.0,-1,-1,-1
23369,31699.28729027527,8992.709940053974,296.0,-1,-1,-1
23370,-35907.72741616167,-27619.23151851828,186.0,-1,-1,-1
23371,-30913.571842763155,24599.01762484294,134.0,-1,-1,5
23372,-20164.17250191805,-27252.63310777376,330.0,-1,-1,-1
23373,-24638.553909528848,-6420.547566543595,309.0,-1,-1,-1
23374,-25931.176728085196,-5858.619797211213,19.0,-1,-1,-1
23375,25394.60195416466,-16106.637672522873,33.0,-1,-1,-1
23376,5192.201206349739,-32834.61754797859,483.0,-1,-1,-1
23377,11815.83105489328,-34511.405561955326,376.0,-1,-1,-1
23378,26224.20007530038,-3258.9343890580567,79.0,-1,-1,-1
23379,-1134.232916686553,-39809.96043229663,42.0,-1,-1,0
23380,-2294.6608829296165,-39251.09935098309,173.0,-1,6,0
23381,-17938.914528488494,-247.8206587075256,29.0,-1,-1,-1
23382,-5583.771223750613,-34689.162363125004,395.0,-1,-1,-1
23383,843.4446821528763,-36541.54318553364,319.0,-1,-1,-1
23384,15875.972719277554,19262.0622363362,384.0,-1,-1,-1
23385,14188.111293353795,30419.805948915357,496.0,-1,-1,-1
23386,-11289.766859079196,-4279.040867512493,390.0,-1,-1,-1
23387,19855.04473145788,11487.059013159218,59.0,-1,-1,6
23388,25188.891864397505,28708.080157356075,283.0,-1,-1,-1
23389,37231.56020879564,4277.918316726762,490.0,-1,-1,-1
23390,5116.485581690409,-24151.49766869148,52.0,-1,-1,8
23391,39994.74511918344,-11998.793943314486,12.0,-1,-1,-1
